variant_0,variant_1,variant_2,variant_3,delta,BF_WM_freq
0.03754094230284707,0.030123426616155444,0.03616273229532898,0.03905221588415972,-0.0299645151525344,-0.006039305679173535
0.019085411942554798,0.017414151289258217,0.022476142641888498,0.018742556259010845,-0.02489959839357425,-0.005061991352630281
0.019337364575459814,0.018941708419894905,0.021471622300351583,0.018993292797592928,-0.02456418383518222,-0.002529913880456678
0.041509196271101036,0.04356592936575828,0.041373681567051734,0.043502789443991725,-0.015928814883670817,0.0021922477987065467
0.0418241370622323,0.03647806427960406,0.040808638874937214,0.04061931925029775,-0.014694797768748213,-0.0043305745953331545
0.03804484756865709,0.03708908713185873,0.043194374686087396,0.0422491067510813,-0.006437982905383666,-0.006105287554228664
0.03804484756865709,0.036783575705731396,0.032898041185334,0.032595750015671034,-0.005333333333333412,0.003885534520397395
0.062169312169312166,0.0536478064279604,0.057759919638372674,0.05766940387387952,-0.005155829810093049,-0.0041121132104122715
0.0699798437893676,0.06861786630819992,0.07439728779507786,0.07202407070770388,-0.004731556659612057,-0.005779421486877934
0.06783824640967498,0.06721251374801418,0.06943746860873933,0.07064501974550241,-0.002947845804988636,-0.002224954860725145
0.09952128999748047,0.106012464866186,0.10534907081868408,0.109321130821789,-0.0003737514001629916,0.0006633940475019168
0.0653817082388511,0.06580716118782842,0.06975138121546962,0.06525418416598759,0.002812280290602265,-0.003944220027641193
0.02985638699924414,0.0320786997433704,0.027624309392265192,0.03265843415031656,0.004140001250755643,0.00445439035110521
0.05750818846056941,0.06189661493339851,0.06039678553490708,0.062119977433711525,0.004911534985676758,0.0014998293984914285
0.03445452254976065,0.03067334718318465,0.02818935208437971,0.02933617501410393,0.006103763987792499,0.0024839950988049427
0.04056437389770723,0.04582671391910057,0.04193872425916625,0.04199837021249922,0.008073088453761978,0.003887989659934324
0.0345175107079869,0.047720884761090064,0.031516825715720745,0.03140475145740613,0.009416505032511346,0.01620405904536932
0.032816830435878054,0.03213980202859587,0.03088900050226017,0.030527173572368834,0.013127125150817154,0.0012508015263357
0.010770975056689343,0.010265183917878529,0.01167754897036665,0.011032407697611735,0.014265335235377985,-0.0014123650524881202
0.03162005542957924,0.030306733471831847,0.033274736313410345,0.031154014918824045,0.014556921875762463,-0.0029680028415784987
0.02563618039808516,0.024929732371990712,0.02021597187343044,0.02219018366451451,0.014755197853789426,0.004713760498560274
0.024817334341143867,0.024624220945863376,0.02429683576092416,0.022440920203096595,0.0149156939040207,0.0003273851849392162
0.04824892920131015,0.04796529390199193,0.047212456052235056,0.04356547357863725,0.01623048443150732,0.0007528378497568752
0.02891156462585034,0.029879017475253573,0.02768709191361125,0.030903278380241962,0.02125398512221044,0.0021919255616423237
