variant_0,variant_1,variant_2,variant_3,delta,BF_WM_freq
0.02694680209637772,0.02775405636208369,0.028785202119921024,0.02951991299394065,-0.03100436681222707,-0.0010311457578373352
0.023653819396131905,0.018502704241389126,0.01397693027122519,0.011445439950282252,-0.0237410071942446,0.004525773970163936
0.019711516163443254,0.03804915077331815,0.02816169593681804,0.1087575741882024,-0.019126389247867664,0.00988745483650011
0.06098975001159501,0.060726824176866874,0.05933700509196716,0.05339478999430317,-0.01593959731543626,0.0013898190848997127
0.17095682018459255,0.16960812221273366,0.18060895770549726,0.15676627479413746,-0.013077593722755021,-0.011000835492763594
0.043133435369417,0.039946864028845244,0.04582770445806921,0.042622611217566934,-0.010353753235547936,-0.005880840429223967
0.07462548119289458,0.07282474618085208,0.07378156500051959,0.06582422704438345,-0.008740359897172256,-0.0009568188196675126
0.024535040118732896,0.02633077142043837,0.024732411929751636,0.025221399347454553,-0.00868232890704801,0.0015983594906867349
0.04573071749918835,0.0490084448239871,0.0454639925179258,0.04365839763840696,-0.006239712216092985,0.003544452306061298
0.03408932795324892,0.03311509630894772,0.03226644497557934,0.03537210627168678,-0.0035569529108362974,0.0008486513333683804
0.03487778859978665,0.03411139576809944,0.038501506806609166,0.04003314516546688,0.0006700167504187782,-0.004390111038509725
0.0438755159779231,0.04530790397570927,0.04582770445806921,0.048474804495313065,0.0010755579456843134,-0.0005198004823599445
0.008719447149946663,0.008587152481260081,0.006235061831029824,0.006784401056502149,0.0016129032258064835,0.002352090650230257
0.029868744492370484,0.03980453553468071,0.03579964667982957,0.091149205033922,0.0028669782641719266,0.004004888854851139
0.06516395343444181,0.06452225068792106,0.06791021510963317,0.07058884458024756,0.005151793928242887,-0.003387964421712117
0.03891285190853856,0.035107695227251164,0.028109737088226124,0.0181262623647004,0.006072874493927127,0.00699795813902504
0.059320068642456286,0.04834424518455262,0.05632339187363608,0.026567921694546585,0.009242618741976905,-0.007979146689083463
0.08557117016835954,0.0759085302210836,0.06671516159201912,0.03449168781397276,0.017608897126969447,0.009193368629064474
0.02421037985251148,0.027991270519024575,0.02784994284526655,0.024237402247656532,0.027882797731568987,0.00014132767375802519
0.022447938407309492,0.020590188822468925,0.02535591811285462,0.01040965352944223,0.03298070939639075,-0.0047657292903856945
0.03200222624182552,0.032877882152006835,0.04302192663410579,0.029312755709772646,0.03456967951026285,-0.010144044482098956
0.0044061036130049625,0.007590853022108359,0.006183102982437909,0.0182298410067844,0.07438016528925623,0.0014077500396704502
0.02625110152590325,0.02338931587437138,0.019224773979008625,0.009011341861308197,0.0798502807236432,0.004164541895362757
